Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-27 22:04:13,Techincal Content Writer,RTS Manpower Solutions,Delhi,Immediately,"₹ 10,000 - 12,000 /month",6 Months,Not Available,Nothing,Not Specified,"Analytical Thinking, Blogging, English Proficiency (Spoken), English Proficiency (Written), MS-Office, MS-Word, Product Management, Research and Analytics",Certificate
2025-09-27 22:04:15,Technical Project Management,Web3Task,Faridabad,Immediately,"₹ 9,000 - 12,000 /month",3 Months,Not Available,Nothing,Not Specified,"Agile Methodology, Asana, Data Analysis, Jira, Planning, Problem Solving, Project Management, Risk Assessment","Certificate, Flexible, Letter Of Recommendation"
2025-09-27 22:04:17,Business Development Executive,Monarque,Delhi,Immediately,"₹ 6,000 - 10,000 /month",3 Months,Not Available,Nothing,Not Specified,"Client Interaction, Effective Communication, Event Management, Marketing, Public Relations, Sales Management","Certificate, Letter Of Recommendation, Mentorship"
2025-09-27 22:04:19,Accounting,Kalaniddhi Engineers,Gurgaon,Immediately,"₹ 10,000 - 12,000 /month",6 Months,Not Available,Nothing,Not Specified,"Accounting, Effective Communication, MS-Excel, Tally",Not Available
2025-09-27 22:04:20,Designer,BeeGraphy,Delhi,Immediately,"₹ 12,000 - 15,000 /month",3 Months,Not Available,Nothing,Not Specified,"Adobe XD, Artificial intelligence, Design Thinking, UI & UX Design, Visual Storytelling, Webflow","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:04:25,Content and Social Media Marketing,Varun Bhutani,Gurgaon,Immediately,"₹ 10,000 - 12,000 /month",3 Months,Not Available,Nothing,Not Specified,"Content Writing, Coordination, Effective Communication, Research and Analytics, Social Media Marketing, Video Editing, Videography","Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:04:27,O&M Engineer,Cleantech Solar,Faridabad,Immediately,"₹ 10,000 - 20,000 /month",3 Months,Not Available,Nothing,Not Specified,"Adaptability, Attention to Detail, MS-Excel, Power Systems, Salesforce",Not Available
2025-09-27 22:04:29,Fashion Design,Aastha Bhasin,Delhi,Immediately,"₹ 5,000 - 12,000 /month",6 Months,Not Available,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Branding, Content Writing, Fashion Designing, Fashion Styling, Market research, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025-09-27 22:04:31,Content and Social Media Marketing,Dropdown,Noida,Immediately,"₹ 15,000 - 17,000 /month",6 Months,Not Available,Nothing,Not Specified,"Instagram Marketing, Social Media Marketing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-27 22:04:34,Content Writing,Aerol Formulations Private Limited,Delhi,Immediately,"₹ 15,000 - 18,000 /month",3 Months,Not Available,Nothing,Not Specified,"Blogging, Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025-09-27 22:04:36,Business Development (Sales),Elite Edge,Gurgaon,Immediately,"₹ 15,000 - 40,000 /month",3 Months,Not Available,Nothing,Not Specified,"Client Interaction, Client Relationship, Cold Calling, Effective Communication",Certificate
2025-09-27 22:04:41,Operations Executive,Blue Rose Publishers,Noida,Immediately,"₹ 13,000 - 15,000 /month",2 Months,Not Available,Nothing,Not Specified,"Advanced Excel, Effective Communication, MS-Excel, MS-Office, MS-Word","Certificate, Flexible, Letter Of Recommendation"
