Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Education,Skills,Perks
2025-09-28 10:00:14,Business Development (Sales),BEE Incorporations,Pune,Immediately,"₹ 20,000 - 28,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Effective Communication, English Proficiency (Spoken)","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:16,Digital Marketing,Farmdidi,Pune,Immediately,"₹ 10,000 - 10,001 /month",3 Months,8 Oct' 25,Nothing,"1. Currently pursuing or recently completed a degree in  Marketing, Communications, Business, or related fields.","Analytical Thinking, Client Relationship Management (CRM), Email Marketing, Marketing","Certificate, Flexible"
2025-09-28 10:00:19,Talent Acquisition,Xcaliber Infotech,Pune,Immediately,"₹ 10,000 /month",6 Months,12 Oct' 25,Nothing,1. Completed MBA/PGDM in HR/management or related field.,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Recruitment","Certificate, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:21,Product Marketing,Graas,Pune,Immediately,"₹ 13,000 - 15,000 /month",3 Months,8 Oct' 25,Nothing,Not Specified,"Effective Communication, Marketing, Strategy",Certificate
2025-09-28 10:00:23,Campus Ambassador,No Gimmick,Ahmedabad,Immediately,Not Available,6 Months,8 Oct' 25,Nothing,4. Certificate for all ambassadors,"Content Marketing, Digital Marketing, Sales, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:00:28,Talent Acquisition,Stratacent,Pune,Immediately,"₹ 15,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Microsoft Outlook, MS-Excel, MS-PowerPoint, MS-Word","Certificate, 5 Days A Week"
2025-09-28 10:00:31,Social Media Marketing,Mosambi Media,Pune,Immediately,"₹ 5,000 - 7,000 /month",3 Months,7 Oct' 25,Nothing,Not Specified,"Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Instagram Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025-09-28 10:00:33,Business Development (Sales),E-Disha Educare & Research Foundation,Pune,Immediately,"₹ 11,000 - 16,000 /month",3 Months,7 Oct' 25,Nothing,Not Specified,"Effective Communication, Field Work, Interpersonal skills, MS-PowerPoint, Presentation skills, Professional Development, Time Management","Certificate, Letter Of Recommendation"
2025-09-28 10:00:36,Video Editing/Making,Grownleads,Pune,Immediately,"₹ 4,000 - 7,000 /month",5 Months,6 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Photoshop, Adobe Premiere Pro, Video Editing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025-09-28 10:00:40,Sales (Males Only),Propmatrix Platforms Private Limited,Pune,Immediately,"₹ 15,000 - 20,000 /month",3 Months,6 Oct' 25,Nothing,Not Specified,"Client Relationship, Customer Acquisition, Marketing, Sales, Sales Management, Sales Strategy",5 Days A Week
